transaction_id,product_name,product_category,quantity_sold,unit_price,date_of_transaction,total_amount,inventory_stock
TXN-05079,Facial Wash 50Ml,Personal Care,1,118.99,2023-09-21,118.99,265
TXN-03455,Extension Cord,Electronics,1,336.76,2023-09-21,336.76,136
TXN-03758,Electric Fan (Desk),Electronics,2,775.99,2023-09-22,1551.98,408
TXN-04140,Bluetooth Speaker,Electronics,1,1531.62,2023-09-22,1531.62,248
TXN-01211,Softdrink 1.5L,Food & Snacks,2,63.52,2023-09-23,127.04,309
TXN-03221,Lotion 200Ml,Personal Care,1,147.63,2023-09-23,147.63,111
TXN-03059,Vinegar 350Ml,Grocery,8,30.07,2023-09-23,240.56,124
TXN-05262,Lotion 200Ml,Personal Care,2,145.76,2023-09-23,291.52,426
TXN-04168,Sugar 1Kg,Grocery,10,75.89,2023-09-24,758.9,79
TXN-06112,Vinegar 350Ml,Grocery,5,31.13,2023-09-24,155.65,255
TXN-04008,Sugar 1Kg,Grocery,10,71.27,2023-09-25,712.7,121
TXN-03062,Evaporated Milk,Grocery,2,43.85,2023-09-25,87.7,217
TXN-05483,Sugar 1Kg,Grocery,2,76.95,2023-09-25,153.9,281
TXN-02730,Scotch Tape,School & Office Supplies,2,25.6,2023-09-25,51.2,270
TXN-06021,Laundry Detergent 500G,Household Supplies,2,82.7,2023-09-25,165.4,83
TXN-03741,Led Desk Lamp,Electronics,1,529.45,2023-09-26,529.45,437
TXN-02510,"Bond Paper (Short, 10S)",School & Office Supplies,4,29.19,2023-09-26,116.76,336
TXN-01915,Coffee Sachet (10S),Grocery,9,63.6,2023-09-26,572.4,272
TXN-03977,Coffee Sachet (10S),Grocery,4,66.52,2023-09-26,266.08,234
TXN-02056,Eraser,School & Office Supplies,2,15.52,2023-09-26,31.04,170
TXN-02413,Bread Loaf,Food & Snacks,10,67.39,2023-09-27,673.9,83
TXN-04759,Evaporated Milk,Grocery,5,41.78,2023-09-27,208.9,195
TXN-03123,Alcohol 70% 500Ml,Personal Care,3,96.54,2023-09-27,289.62,338
TXN-03876,Lollipop Candy,Food & Snacks,12,5.0,2023-09-27,60.0,40
TXN-01414,Bath Soap,Personal Care,2,45.32,2023-09-27,90.64,239
TXN-06460,Sanitary Napkin (8S),Personal Care,1,74.37,2023-09-27,74.37,164
TXN-06335,Chocolate Bar,Food & Snacks,7,31.21,2023-09-28,218.47,303
TXN-04326,Lotion 200Ml,Personal Care,3,154.35,2023-09-28,463.05,49
TXN-04685,Vinegar 350Ml,Grocery,3,29.68,2023-09-28,89.04,267
TXN-03802,Electric Fan (Desk),Electronics,2,791.24,2023-09-28,1582.48,406
TXN-02054,Scotch Tape,School & Office Supplies,5,23.76,2023-09-28,118.8,316
TXN-02271,Sanitary Napkin (8S),Personal Care,5,80.41,2023-09-28,402.05,354
TXN-05626,Floor Mop,Household Supplies,2,251.29,2023-09-28,502.58,163
TXN-04282,Lotion 200Ml,Personal Care,1,144.62,2023-09-28,144.62,55
TXN-05418,Biscuit Pack,Food & Snacks,12,24.96,2023-09-28,299.52,283
TXN-05770,Chocolate Bar,Food & Snacks,4,30.58,2023-09-29,122.32,90
TXN-03737,Lotion 200Ml,Personal Care,1,155.2,2023-09-29,155.2,85
TXN-05240,Highlighter,School & Office Supplies,1,42.94,2023-09-29,42.94,345
TXN-05351,Trash Bag (10S),Household Supplies,3,52.51,2023-09-29,157.53,279
TXN-02545,Eraser,School & Office Supplies,4,14.37,2023-09-30,57.48,137
TXN-05007,Energy Drink 250Ml,Food & Snacks,12,43.74,2023-09-30,524.88,63
TXN-05296,Soy Sauce 350Ml,Grocery,6,33.96,2023-09-30,203.76,482
TXN-06113,Shampoo Sachet,Personal Care,4,8.0,2023-09-30,32.0,294
TXN-04421,Juice Drink 250Ml,Food & Snacks,10,18.89,2023-10-01,188.9,167
TXN-03839,Broom (Walis Tingting),Household Supplies,3,67.72,2023-10-01,203.16,355
TXN-02856,Alcohol 70% 500Ml,Personal Care,5,95.65,2023-10-01,478.25,357
TXN-01025,Sugar 1Kg,Grocery,5,76.26,2023-10-01,381.3,229
TXN-01818,Sanitary Napkin (8S),Personal Care,2,81.53,2023-10-02,163.06,377
TXN-02514,Cotton Balls,Personal Care,3,35.86,2023-10-02,107.58,126
TXN-04749,Toothbrush,Personal Care,1,57.06,2023-10-02,57.06,58
TXN-05229,Coffee Sachet (10S),Grocery,3,63.92,2023-10-02,191.76,40
TXN-01439,Phone Case,Electronics,3,207.13,2023-10-02,621.39,376
TXN-06059,Softdrink 1.5L,Food & Snacks,2,64.61,2023-10-03,129.22,77
TXN-05127,Energy Drink 250Ml,Food & Snacks,5,46.95,2023-10-03,234.75,44
TXN-04625,Wireless Earbuds,Electronics,2,1359.61,2023-10-03,2719.22,235
TXN-06348,Sponge Scrub (2S),Household Supplies,1,33.66,2023-10-03,33.66,167
TXN-01546,Floor Mop,Household Supplies,1,246.3,2023-10-03,246.3,251
TXN-04498,Juice Drink 250Ml,Food & Snacks,2,18.43,2023-10-03,36.86,149
TXN-02197,Shampoo Sachet,Personal Care,4,8.4,2023-10-04,33.6,99
TXN-01885,Cooking Oil 1L,Grocery,5,84.87,2023-10-04,424.35,231
TXN-02884,Extension Cord,Electronics,1,334.34,2023-10-04,334.34,147
TXN-05268,Bottled Water 1.5L,Grocery,4,25.38,2023-10-04,101.52,183
TXN-03281,Eraser,School & Office Supplies,3,15.27,2023-10-04,45.81,102
TXN-05337,Pencil,School & Office Supplies,6,10.22,2023-10-05,61.32,129
TXN-05053,Air Freshener Spray,Household Supplies,2,132.39,2023-10-05,264.78,64
TXN-01248,Fabric Conditioner 500Ml,Household Supplies,3,95.84,2023-10-05,287.52,319
TXN-04681,Ice Cream Cup,Food & Snacks,6,35.04,2023-10-05,210.24,299
TXN-04916,Phone Case,Electronics,3,203.52,2023-10-05,610.56,315
TXN-04815,Sugar 1Kg,Grocery,6,72.08,2023-10-06,432.48,396
TXN-01714,Biscuit Pack,Food & Snacks,6,24.08,2023-10-06,144.48,54
TXN-05831,Cotton Balls,Personal Care,2,36.43,2023-10-06,72.86,358
TXN-01405,Juice Drink 250Ml,Food & Snacks,2,17.26,2023-10-06,34.52,401
TXN-02894,White Rice 2Kg,Grocery,10,118.79,2023-10-06,1187.9,124
TXN-03596,Scotch Tape,School & Office Supplies,1,25.41,2023-10-06,25.41,224
TXN-04499,Bottled Water 1.5L,Grocery,10,24.93,2023-10-07,249.3,319
TXN-05301,Facial Wash 50Ml,Personal Care,5,120.57,2023-10-07,602.85,249
TXN-02358,Ballpen (Black),School & Office Supplies,2,11.63,2023-10-07,23.26,397
TXN-04054,Notebook 80 Leaves,School & Office Supplies,6,55.47,2023-10-07,332.82,317
TXN-03027,Usb Charging Cable,Electronics,2,147.78,2023-10-07,295.56,444
TXN-06089,Stapler,School & Office Supplies,2,191.96,2023-10-07,383.92,26
TXN-04801,Canned Sardines,Grocery,9,28.22,2023-10-08,253.98,21
TXN-01596,Evaporated Milk,Grocery,2,40.85,2023-10-08,81.7,175
TXN-03030,Extension Cord,Electronics,2,341.72,2023-10-08,683.44,142
TXN-02354,Cotton Balls,Personal Care,1,35.59,2023-10-09,35.59,137
TXN-04780,Scotch Tape,School & Office Supplies,8,23.92,2023-10-09,191.36,151
TXN-02156,Sponge Scrub (2S),Household Supplies,4,36.68,2023-10-09,146.72,275
TXN-03618,Alcohol 70% 500Ml,Personal Care,1,91.7,2023-10-09,91.7,320
TXN-05391,Mosquito Coil (10S),Household Supplies,2,55.47,2023-10-09,110.94,402
TXN-06189,Notebook 80 Leaves,School & Office Supplies,2,57.62,2023-10-10,115.24,188
TXN-01986,Screen Protector,Electronics,1,101.3,2023-10-10,101.3,240
TXN-05417,Vinegar 350Ml,Grocery,6,30.02,2023-10-10,180.12,121
TXN-03411,Juice Drink 250Ml,Food & Snacks,8,18.8,2023-10-10,150.4,75
TXN-06349,Ice Cream Cup,Food & Snacks,12,35.49,2023-10-11,425.88,113
TXN-05109,Soy Sauce 350Ml,Grocery,4,33.58,2023-10-11,134.32,30
TXN-04149,Highlighter,School & Office Supplies,7,43.89,2023-10-11,307.23,40
TXN-04927,Sugar 1Kg,Grocery,10,78.5,2023-10-12,785.0,370
TXN-05243,Sanitary Napkin (8S),Personal Care,2,75.15,2023-10-12,150.3,234
TXN-05716,Dishwashing Liquid 500Ml,Household Supplies,2,72.77,2023-10-12,145.54,246
TXN-05451,Broom (Walis Tingting),Household Supplies,1,63.43,2023-10-13,63.43,332
TXN-06003,Coffee Sachet (10S),Grocery,6,63.14,2023-10-13,378.84,90
TXN-06396,Toothbrush,Personal Care,3,54.53,2023-10-13,163.59,234
TXN-05049,Coffee Sachet (10S),Grocery,10,63.22,2023-10-13,632.2,67
TXN-02792,Toothpaste 75G,Personal Care,2,68.21,2023-10-14,136.42,233
TXN-03535,Folder (Long),School & Office Supplies,8,17.82,2023-10-14,142.56,252
TXN-03265,Ice Cream Cup,Food & Snacks,5,36.27,2023-10-14,181.35,121
TXN-04551,Screen Protector,Electronics,3,97.94,2023-10-14,293.82,203
TXN-05839,Staple Wire,School & Office Supplies,5,34.27,2023-10-14,171.35,105
TXN-02571,Vinegar 350Ml,Grocery,2,31.2,2023-10-14,62.4,201
TXN-01382,Sanitary Napkin (8S),Personal Care,2,76.1,2023-10-14,152.2,388
TXN-04803,Softdrink 1.5L,Food & Snacks,12,63.65,2023-10-14,763.8,4
TXN-03481,Peanuts 100G,Food & Snacks,5,27.18,2023-10-14,135.9,321
TXN-04631,Evaporated Milk,Grocery,5,40.74,2023-10-14,203.7,226
TXN-01825,Phone Case,Electronics,2,192.98,2023-10-15,385.96,370
TXN-05174,Potato Chips 60G,Food & Snacks,7,33.6,2023-10-15,235.2,333
TXN-05292,Chocolate Bar,Food & Snacks,10,29.84,2023-10-15,298.4,172
TXN-02925,Sugar 1Kg,Grocery,8,76.43,2023-10-15,611.44,374
TXN-05946,Softdrink 1.5L,Food & Snacks,3,66.31,2023-10-15,198.93,96
TXN-02144,Cooking Oil 1L,Grocery,4,90.26,2023-10-15,361.04,188
TXN-05824,Bluetooth Speaker,Electronics,1,1481.2,2023-10-15,1481.2,223
TXN-02501,Peanuts 100G,Food & Snacks,2,27.94,2023-10-16,55.88,93
TXN-02716,Fabric Conditioner 500Ml,Household Supplies,3,91.41,2023-10-16,274.23,279
TXN-03470,Biscuit Pack,Food & Snacks,11,25.89,2023-10-16,284.79,165
TXN-02228,Bluetooth Speaker,Electronics,2,1490.21,2023-10-16,2980.42,276
TXN-05647,Facial Wash 50Ml,Personal Care,4,115.54,2023-10-17,462.16,239
TXN-06425,Coffee Sachet (10S),Grocery,9,61.86,2023-10-17,556.74,33
TXN-06271,Cotton Balls,Personal Care,2,35.07,2023-10-17,70.14,321
TXN-02280,Usb Charging Cable,Electronics,3,144.18,2023-10-18,432.54,458
TXN-01861,Screen Protector,Electronics,1,94.37,2023-10-18,94.37,248
TXN-04533,Toothbrush,Personal Care,3,54.26,2023-10-19,162.78,73
TXN-05343,Lotion 200Ml,Personal Care,3,142.96,2023-10-19,428.88,407
TXN-01901,Canned Sardines,Grocery,10,28.4,2023-10-19,284.0,226
TXN-03942,Canned Sardines,Grocery,2,27.55,2023-10-19,55.1,148
TXN-04558,Canned Sardines,Grocery,7,28.15,2023-10-20,197.05,46
TXN-04639,Stapler,School & Office Supplies,7,205.38,2023-10-20,1437.66,98
TXN-05553,Candle (6S),Household Supplies,4,45.53,2023-10-20,182.12,338
TXN-01619,Stapler,School & Office Supplies,6,203.89,2023-10-20,1223.34,300
TXN-05381,Instant Noodles (Pack),Grocery,7,15.69,2023-10-21,109.83,314
TXN-02743,Notebook 80 Leaves,School & Office Supplies,4,54.02,2023-10-21,216.08,374
TXN-04575,Digital Alarm Clock,Electronics,2,304.85,2023-10-22,609.7,365
TXN-04052,Biscuit Pack,Food & Snacks,7,24.48,2023-10-22,171.36,56
TXN-01146,Juice Drink 250Ml,Food & Snacks,11,17.69,2023-10-22,194.59,448
TXN-04955,Folder (Long),School & Office Supplies,5,18.14,2023-10-22,90.7,134
TXN-04214,Deodorant Roll-On,Personal Care,1,92.26,2023-10-22,92.26,127
TXN-04201,Instant Noodles (Pack),Grocery,9,15.14,2023-10-22,136.26,134
TXN-04130,Biscuit Pack,Food & Snacks,10,24.36,2023-10-22,243.6,36
TXN-03870,White Rice 2Kg,Grocery,3,116.04,2023-10-23,348.12,433
TXN-04579,Soy Sauce 350Ml,Grocery,9,34.03,2023-10-23,306.27,153
TXN-03166,Lotion 200Ml,Personal Care,1,156.22,2023-10-23,156.22,112
TXN-01975,Potato Chips 60G,Food & Snacks,10,33.61,2023-10-23,336.1,218
TXN-01169,Notebook 80 Leaves,School & Office Supplies,1,52.36,2023-10-23,52.36,456
TXN-02355,Bluetooth Speaker,Electronics,2,1480.84,2023-10-24,2961.68,272
TXN-03219,Staple Wire,School & Office Supplies,4,35.57,2023-10-24,142.28,244
TXN-03070,Dishwashing Liquid 500Ml,Household Supplies,1,76.1,2023-10-24,76.1,305
TXN-04435,Floor Mop,Household Supplies,3,256.46,2023-10-24,769.38,196
TXN-05745,Folder (Long),School & Office Supplies,1,18.36,2023-10-24,18.36,91
TXN-02063,Toothpaste 75G,Personal Care,1,65.87,2023-10-24,65.87,274
TXN-01703,Soy Sauce 350Ml,Grocery,8,35.6,2023-10-24,284.8,216
TXN-02082,Bottled Water 1.5L,Grocery,7,26.19,2023-10-24,183.33,217
TXN-05431,Ballpen (Black),School & Office Supplies,8,11.88,2023-10-24,95.04,213
TXN-06359,White Rice 2Kg,Grocery,6,121.86,2023-10-24,731.16,0
TXN-02666,Digital Alarm Clock,Electronics,2,295.5,2023-10-25,591.0,407
TXN-05506,Vinegar 350Ml,Grocery,2,30.47,2023-10-25,60.94,84
TXN-05703,Energy Drink 250Ml,Food & Snacks,8,44.54,2023-10-26,356.32,380
TXN-05572,Bath Soap,Personal Care,2,46.01,2023-10-26,92.02,71
TXN-02751,Soy Sauce 350Ml,Grocery,8,35.41,2023-10-26,283.28,104
TXN-04831,Highlighter,School & Office Supplies,6,46.55,2023-10-26,279.3,11
TXN-02046,Chocolate Bar,Food & Snacks,6,28.68,2023-10-27,172.08,288
TXN-01407,Evaporated Milk,Grocery,2,43.97,2023-10-28,87.94,234
TXN-01788,Sugar 1Kg,Grocery,4,74.4,2023-10-28,297.6,115
TXN-01078,White Rice 2Kg,Grocery,5,122.53,2023-10-28,612.65,419
TXN-04299,Screen Protector,Electronics,1,100.04,2023-10-28,100.04,209
TXN-02015,Candle (6S),Household Supplies,1,46.64,2023-10-28,46.64,412
TXN-05866,White Rice 2Kg,Grocery,2,116.88,2023-10-28,233.76,121
TXN-01141,Lotion 200Ml,Personal Care,4,153.56,2023-10-28,614.24,232
TXN-05434,Bottled Water 1.5L,Grocery,8,24.75,2023-10-29,198.0,158
TXN-05548,Dishwashing Liquid 500Ml,Household Supplies,3,76.28,2023-10-29,228.84,252
TXN-05763,Cotton Balls,Personal Care,5,33.54,2023-10-30,167.7,363
TXN-03387,Biscuit Pack,Food & Snacks,6,25.45,2023-10-30,152.7,216
TXN-03616,Instant Noodles (Pack),Grocery,5,15.06,2023-10-31,75.3,250
TXN-05173,Peanuts 100G,Food & Snacks,7,28.38,2023-10-31,198.66,130
TXN-04949,Lotion 200Ml,Personal Care,1,155.53,2023-10-31,155.53,12
TXN-05046,Lotion 200Ml,Personal Care,4,147.37,2023-10-31,589.48,0
TXN-03960,Highlighter,School & Office Supplies,1,43.27,2023-10-31,43.27,50
TXN-02999,Broom (Walis Tingting),Household Supplies,4,66.28,2023-10-31,265.12,369
TXN-01985,Laundry Detergent 500G,Household Supplies,3,83.86,2023-11-01,251.58,169
TXN-01590,"Bond Paper (Short, 10S)",School & Office Supplies,3,30.82,2023-11-02,92.46,411
TXN-04341,Wireless Earbuds,Electronics,3,1252.98,2023-11-02,3758.94,240
TXN-01205,Notebook 80 Leaves,School & Office Supplies,7,57.15,2023-11-02,400.05,449
TXN-03795,Potato Chips 60G,Food & Snacks,3,36.07,2023-11-02,108.21,23
TXN-03824,Biscuit Pack,Food & Snacks,6,25.64,2023-11-02,153.84,113
TXN-01634,Toothpaste 75G,Personal Care,4,66.15,2023-11-02,264.6,296
TXN-05474,"Bond Paper (Short, 10S)",School & Office Supplies,3,30.5,2023-11-03,91.5,170
TXN-03444,Extension Cord,Electronics,1,356.51,2023-11-03,356.51,137
TXN-05355,Toothbrush,Personal Care,2,56.72,2023-11-03,113.44,24
TXN-04834,Laundry Detergent 500G,Household Supplies,3,85.77,2023-11-03,257.31,122
TXN-05319,Ballpen (Black),School & Office Supplies,3,11.54,2023-11-03,34.62,230
TXN-03950,Ice Cream Cup,Food & Snacks,14,35.27,2023-11-03,493.78,17
TXN-06164,Floor Mop,Household Supplies,1,253.91,2023-11-03,253.91,147
TXN-01701,Bath Soap,Personal Care,1,44.87,2023-11-04,44.87,227
TXN-02013,"Bond Paper (Short, 10S)",School & Office Supplies,6,28.53,2023-11-04,171.18,375
TXN-01738,Energy Drink 250Ml,Food & Snacks,2,43.43,2023-11-05,86.86,181
TXN-04321,Bottled Water 1.5L,Grocery,10,24.04,2023-11-05,240.4,339
TXN-01650,Potato Chips 60G,Food & Snacks,14,33.63,2023-11-05,470.82,280
TXN-04091,"Bond Paper (Short, 10S)",School & Office Supplies,9,29.98,2023-11-06,269.82,229
TXN-01199,Evaporated Milk,Grocery,3,42.88,2023-11-06,128.64,265
TXN-06041,Sanitary Napkin (8S),Personal Care,3,74.21,2023-11-06,222.63,193
TXN-03094,Bath Soap,Personal Care,2,43.52,2023-11-06,87.04,177
TXN-01781,Evaporated Milk,Grocery,10,43.26,2023-11-07,432.6,151
TXN-02837,Toothbrush,Personal Care,1,57.69,2023-11-07,57.69,177
TXN-06313,Stapler,School & Office Supplies,1,204.63,2023-11-07,204.63,19
TXN-06495,Juice Drink 250Ml,Food & Snacks,13,17.85,2023-11-07,232.05,137
TXN-04283,Instant Noodles (Pack),Grocery,4,14.76,2023-11-08,59.04,102
TXN-03965,Cooking Oil 1L,Grocery,10,92.97,2023-11-08,929.7,201
TXN-03989,Vinegar 350Ml,Grocery,3,29.01,2023-11-08,87.03,44
TXN-04233,Toothbrush,Personal Care,2,56.93,2023-11-08,113.86,91
TXN-03986,White Rice 2Kg,Grocery,6,118.98,2023-11-09,713.88,409
TXN-02784,Staple Wire,School & Office Supplies,2,34.45,2023-11-09,68.9,263
TXN-03926,Electric Fan (Desk),Electronics,1,790.77,2023-11-10,790.77,405
TXN-02610,Dishwashing Liquid 500Ml,Household Supplies,2,74.23,2023-11-10,148.46,312
TXN-01267,Stapler,School & Office Supplies,9,192.58,2023-11-10,1733.22,320
TXN-06291,Pencil,School & Office Supplies,9,9.94,2023-11-10,89.46,79
TXN-05289,Notebook 80 Leaves,School & Office Supplies,9,54.57,2023-11-10,491.13,257
TXN-03361,Soy Sauce 350Ml,Grocery,7,35.75,2023-11-10,250.25,317
TXN-04175,Bottled Water 1.5L,Grocery,7,24.89,2023-11-10,174.23,353
TXN-01256,Soy Sauce 350Ml,Grocery,3,34.72,2023-11-10,104.16,298
TXN-03021,Extension Cord,Electronics,2,338.5,2023-11-11,677.0,144
TXN-05223,Cooking Oil 1L,Grocery,6,88.67,2023-11-12,532.02,54
TXN-05565,Cotton Balls,Personal Care,1,35.93,2023-11-12,35.93,12
TXN-06483,Peanuts 100G,Food & Snacks,14,28.19,2023-11-13,394.66,272
TXN-05862,Lotion 200Ml,Personal Care,6,142.84,2023-11-13,857.04,378
TXN-03268,Lollipop Candy,Food & Snacks,3,5.0,2023-11-13,15.0,132
TXN-06122,Peanuts 100G,Food & Snacks,13,28.19,2023-11-13,366.47,44
TXN-04061,Bottled Water 1.5L,Grocery,8,26.09,2023-11-13,208.72,375
TXN-04987,Soy Sauce 350Ml,Grocery,4,35.33,2023-11-13,141.32,45
TXN-01513,White Rice 2Kg,Grocery,9,125.22,2023-11-13,1126.98,355
TXN-05444,Notebook 80 Leaves,School & Office Supplies,9,53.08,2023-11-14,477.72,222
TXN-02077,Notebook 80 Leaves,School & Office Supplies,3,57.1,2023-11-14,171.3,422
TXN-01133,Screen Protector,Electronics,1,96.7,2023-11-15,96.7,263
TXN-03878,Digital Alarm Clock,Electronics,2,285.06,2023-11-15,570.12,384
TXN-05153,Wireless Earbuds,Electronics,1,1350.42,2023-11-16,1350.42,229
TXN-02657,Coffee Sachet (10S),Grocery,4,67.21,2023-11-16,268.84,140
TXN-02836,Instant Noodles (Pack),Grocery,6,15.19,2023-11-17,91.14,355
TXN-04154,Lotion 200Ml,Personal Care,6,146.41,2023-11-17,878.46,68
TXN-06339,Biscuit Pack,Food & Snacks,3,23.81,2023-11-18,71.43,146
TXN-04610,Fabric Conditioner 500Ml,Household Supplies,3,95.12,2023-11-18,285.36,243
TXN-01651,Sugar 1Kg,Grocery,3,71.71,2023-11-18,215.13,146
TXN-04083,Trash Bag (10S),Household Supplies,1,54.96,2023-11-18,54.96,304
TXN-04077,"Bond Paper (Short, 10S)",School & Office Supplies,2,29.35,2023-11-18,58.7,238
TXN-03524,Highlighter,School & Office Supplies,8,44.04,2023-11-19,352.32,83
TXN-06456,Sanitary Napkin (8S),Personal Care,3,81.62,2023-11-19,244.86,165
TXN-04648,Bath Soap,Personal Care,4,46.08,2023-11-19,184.32,91
TXN-05979,Chocolate Bar,Food & Snacks,14,31.23,2023-11-19,437.22,24
TXN-03521,Sugar 1Kg,Grocery,4,77.49,2023-11-19,309.96,235
TXN-03107,Scotch Tape,School & Office Supplies,2,26.06,2023-11-19,52.12,245
TXN-06489,Ice Cream Cup,Food & Snacks,8,33.32,2023-11-19,266.56,72
TXN-03570,Juice Drink 250Ml,Food & Snacks,12,18.51,2023-11-20,222.12,55
TXN-03077,Energy Drink 250Ml,Food & Snacks,13,44.62,2023-11-20,580.06,316
TXN-06032,White Rice 2Kg,Grocery,6,122.36,2023-11-20,734.16,88
TXN-03793,Instant Noodles (Pack),Grocery,9,14.73,2023-11-20,132.57,205
TXN-04696,Fabric Conditioner 500Ml,Household Supplies,3,96.96,2023-11-20,290.88,238
TXN-03379,Soy Sauce 350Ml,Grocery,7,34.07,2023-11-20,238.49,306
TXN-02049,Staple Wire,School & Office Supplies,8,34.21,2023-11-21,273.68,296
TXN-02857,Canned Sardines,Grocery,12,28.52,2023-11-21,342.24,61
TXN-03258,Lotion 200Ml,Personal Care,3,148.12,2023-11-21,444.36,108
TXN-04549,Toothbrush,Personal Care,2,53.67,2023-11-21,107.34,71
TXN-05263,Lotion 200Ml,Personal Care,6,154.0,2023-11-21,924.0,420
TXN-05918,Sponge Scrub (2S),Household Supplies,4,36.64,2023-11-21,146.56,179
TXN-01666,Scotch Tape,School & Office Supplies,7,24.07,2023-11-22,168.49,334
TXN-05248,Juice Drink 250Ml,Food & Snacks,8,17.41,2023-11-22,139.28,76
TXN-04075,Eraser,School & Office Supplies,7,14.92,2023-11-23,104.44,57
TXN-02112,Shampoo Sachet,Personal Care,3,8.26,2023-11-23,24.78,104
TXN-02630,Energy Drink 250Ml,Food & Snacks,14,43.15,2023-11-23,604.1,19
TXN-04716,Biscuit Pack,Food & Snacks,6,24.58,2023-11-23,147.48,382
TXN-05155,Toothbrush,Personal Care,3,57.64,2023-11-23,172.92,35
TXN-04584,Folder (Long),School & Office Supplies,9,17.35,2023-11-23,156.15,150
TXN-02130,Laundry Detergent 500G,Household Supplies,2,85.01,2023-11-23,170.02,167
TXN-01949,Screen Protector,Electronics,1,102.13,2023-11-24,102.13,241
TXN-02885,Phone Case,Electronics,2,193.86,2023-11-24,387.72,350
TXN-04274,Notebook 80 Leaves,School & Office Supplies,3,53.15,2023-11-24,159.45,306
TXN-01241,Juice Drink 250Ml,Food & Snacks,13,17.78,2023-11-24,231.14,416
TXN-01507,Lotion 200Ml,Personal Care,2,143.83,2023-11-24,287.66,195
TXN-05369,Biscuit Pack,Food & Snacks,13,24.48,2023-11-24,318.24,296
TXN-04477,Soy Sauce 350Ml,Grocery,12,35.72,2023-11-24,428.64,162
TXN-02913,Evaporated Milk,Grocery,9,40.26,2023-11-25,362.34,244
TXN-05894,Evaporated Milk,Grocery,2,44.03,2023-11-25,88.06,405
TXN-01039,Sanitary Napkin (8S),Personal Care,1,80.86,2023-11-25,80.86,409
TXN-02584,White Rice 2Kg,Grocery,7,123.52,2023-11-25,864.64,180
TXN-03397,Wireless Earbuds,Electronics,1,1303.62,2023-11-25,1303.62,253
TXN-02861,Potato Chips 60G,Food & Snacks,6,34.75,2023-11-25,208.5,118
TXN-01347,Sanitary Napkin (8S),Personal Care,6,76.42,2023-11-25,458.52,393
TXN-02628,Ice Cream Cup,Food & Snacks,6,34.71,2023-11-25,208.26,228
TXN-02903,Phone Case,Electronics,3,196.78,2023-11-25,590.34,347
TXN-06228,Softdrink 1.5L,Food & Snacks,7,63.01,2023-11-26,441.07,58
TXN-03020,Sugar 1Kg,Grocery,12,75.89,2023-11-26,910.68,349
TXN-03310,Candle (6S),Household Supplies,4,45.3,2023-11-26,181.2,386
TXN-03321,Energy Drink 250Ml,Food & Snacks,8,43.24,2023-11-26,345.92,297
TXN-02648,Alcohol 70% 500Ml,Personal Care,6,97.79,2023-11-26,586.74,370
TXN-02278,Energy Drink 250Ml,Food & Snacks,6,44.2,2023-11-27,265.2,75
TXN-03988,Mosquito Coil (10S),Household Supplies,1,53.1,2023-11-27,53.1,438
TXN-05774,Vinegar 350Ml,Grocery,7,28.64,2023-11-27,200.48,4
TXN-04390,Canned Sardines,Grocery,7,27.08,2023-11-27,189.56,86
TXN-03241,White Rice 2Kg,Grocery,8,115.25,2023-11-27,922.0,65
TXN-03135,Soy Sauce 350Ml,Grocery,9,34.46,2023-11-28,310.14,10
TXN-02698,Air Freshener Spray,Household Supplies,4,134.47,2023-11-28,537.88,126
TXN-04337,"Bond Paper (Short, 10S)",School & Office Supplies,6,30.26,2023-11-28,181.56,223
TXN-02835,Canned Sardines,Grocery,3,28.74,2023-11-28,86.22,80
TXN-02812,Softdrink 1.5L,Food & Snacks,13,66.59,2023-11-28,865.67,77
TXN-03918,Bottled Water 1.5L,Grocery,10,25.41,2023-11-29,254.1,385
TXN-03836,Dishwashing Liquid 500Ml,Household Supplies,3,73.54,2023-11-29,220.62,285
TXN-01804,Cooking Oil 1L,Grocery,12,87.32,2023-11-29,1047.84,245
TXN-02134,Staple Wire,School & Office Supplies,6,34.37,2023-11-29,206.22,284
TXN-01473,Vinegar 350Ml,Grocery,10,28.85,2023-11-30,288.5,378
TXN-04762,"Bond Paper (Short, 10S)",School & Office Supplies,3,30.44,2023-11-30,91.32,206
TXN-06321,White Rice 2Kg,Grocery,4,121.22,2023-11-30,484.88,16
TXN-05826,Electric Fan (Desk),Electronics,1,787.1,2023-11-30,787.1,375
TXN-02508,Pencil,School & Office Supplies,8,9.57,2023-11-30,76.56,263
TXN-05524,Evaporated Milk,Grocery,6,43.54,2023-11-30,261.24,67
TXN-05347,Toothbrush,Personal Care,3,54.51,2023-11-30,163.53,26
TXN-04324,Evaporated Milk,Grocery,8,41.28,2023-11-30,330.24,247
